country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw
SDN,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
SUR,,mg_abx_macrolides,12.85161927,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.24833824528302
SWZ,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
SWE,,mg_abx_macrolides,0.271360374,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,0.5120007056603774
CHE,,mg_abx_macrolides,1.326786295,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,2.503370367924528
SYR,,mg_abx_macrolides,6.954813367,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,13.122289371698113
TJK,,mg_abx_macrolides,10.07537677,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,19.0101448490566
THA,,mg_abx_macrolides,69.05395111,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,130.29047379245281
MKD,,mg_abx_macrolides,10.07537677,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,19.0101448490566
TLS,,mg_abx_macrolides,0.0,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,0.0
TGO,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
TKL,,mg_abx_macrolides,34.08835929,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,64.31765903773585
TON,,mg_abx_macrolides,34.08835929,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,64.31765903773585
TTO,,mg_abx_macrolides,12.85161927,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.24833824528302
TUN,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
TUR,,mg_abx_macrolides,10.07537677,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,19.0101448490566
TKM,,mg_abx_macrolides,10.07537677,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,19.0101448490566
TCA,,mg_abx_macrolides,12.85161927,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.24833824528302
TUV,,mg_abx_macrolides,34.08835929,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,64.31765903773585
UGA,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
UKR,,mg_abx_macrolides,10.07537677,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,19.0101448490566
ARE,,mg_abx_macrolides,6.954813367,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,13.122289371698113
GBR,,mg_abx_macrolides,5.445922791,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,10.275326020754717
TZA,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
USA,,mg_abx_macrolides,3.379561307,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,6.376530767924528
VIR,,mg_abx_macrolides,12.85161927,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.24833824528302
URY,,mg_abx_macrolides,12.85161927,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.24833824528302
UZB,,mg_abx_macrolides,10.07537677,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,19.0101448490566
VUT,,mg_abx_macrolides,34.08835929,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,64.31765903773585
VEN,,mg_abx_macrolides,12.85161927,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.24833824528302
VNM,,mg_abx_macrolides,34.08835929,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,64.31765903773585
WLF,,mg_abx_macrolides,34.08835929,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,64.31765903773585
ESH,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
YEM,,mg_abx_macrolides,6.954813367,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,13.122289371698113
ZMB,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
ZWE,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
SSD,,mg_abx_macrolides,2.792402152,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,5.268683305660377
AFG,extensive,mg_abx_macrolides,0.797737054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1079681305555555
ALB,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
DZA,extensive,mg_abx_macrolides,0.433528399,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6021227763888889
AND,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
AGO,extensive,mg_abx_macrolides,0.302255953,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.41979993472222227
AIA,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
ATG,extensive,mg_abx_macrolides,1.60958227,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.2355309305555555
ARG,extensive,mg_abx_macrolides,1.334221709,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8530857069444444
ARM,extensive,mg_abx_macrolides,1.134591403,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5758213930555556
ABW,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
AUS,extensive,mg_abx_macrolides,3.584312577,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,4.9782119125
AUT,extensive,mg_abx_macrolides,0.505869751,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.7025968763888889
AZE,extensive,mg_abx_macrolides,1.351711194,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8773766583333333
BHS,extensive,mg_abx_macrolides,1.770444509,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.4589507069444445
BHR,extensive,mg_abx_macrolides,0.797737054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1079681305555555
BGD,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
BRB,extensive,mg_abx_macrolides,1.626301098,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.258751525
BLR,extensive,mg_abx_macrolides,1.078963475,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.4985603819444444
BEL,extensive,mg_abx_macrolides,0.459445571,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6381188486111111
BLZ,extensive,mg_abx_macrolides,1.603762466,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.2274478694444446
BEN,extensive,mg_abx_macrolides,0.311712486,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.43293400833333334
BMU,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
BTN,extensive,mg_abx_macrolides,4.078156914,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.664106825
BOL,extensive,mg_abx_macrolides,1.437859456,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9970270222222222
BIH,extensive,mg_abx_macrolides,1.15447108,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6034320555555557
BWA,extensive,mg_abx_macrolides,0.345697685,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4801356736111111
BRA,extensive,mg_abx_macrolides,1.286908863,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.7873734208333334
VGB,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
BRN,extensive,mg_abx_macrolides,5.234674278,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,7.270380941666667
BGR,extensive,mg_abx_macrolides,3.648945846,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.067980341666667
BFA,extensive,mg_abx_macrolides,0.307719937,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4273888013888889
BDI,extensive,mg_abx_macrolides,0.32282482,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4483678055555556
CIV,extensive,mg_abx_macrolides,0.327956488,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4554951222222222
CPV,extensive,mg_abx_macrolides,0.336543221,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4674211402777778
KHM,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
CMR,extensive,mg_abx_macrolides,2.018790198,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.8038752750000002
CAN,extensive,mg_abx_macrolides,1.058409931,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.4700137930555555
CAF,extensive,mg_abx_macrolides,0.311453355,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.43257410416666664
TCD,extensive,mg_abx_macrolides,0.303724555,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.42183965972222226
CHL,extensive,mg_abx_macrolides,0.8158517,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.133127361111111
HKG,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
MAC,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
CHN,extensive,mg_abx_macrolides,3.209765454,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,4.458007575
TWN,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
COL,extensive,mg_abx_macrolides,1.376163541,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9113382513888888
COM,extensive,mg_abx_macrolides,0.320296541,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44485630694444445
COG,extensive,mg_abx_macrolides,0.332753617,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4621578013888889
COK,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
CRI,extensive,mg_abx_macrolides,1.440008504,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.000011811111111
HRV,extensive,mg_abx_macrolides,0.353580455,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4910839652777778
CUB,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
CYP,extensive,mg_abx_macrolides,1.706148143,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.369650198611111
CZE,extensive,mg_abx_macrolides,0.267799472,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3719437111111111
PRK,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
COD,extensive,mg_abx_macrolides,0.320663284,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44536567222222223
DNK,extensive,mg_abx_macrolides,0.07383408,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.10254733333333334
DJI,extensive,mg_abx_macrolides,0.320296541,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44485630694444445
DMA,extensive,mg_abx_macrolides,1.5738834,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.1859491666666666
DOM,extensive,mg_abx_macrolides,1.498429751,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0811524319444445
ECU,extensive,mg_abx_macrolides,1.411085097,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9598404125
EGY,extensive,mg_abx_macrolides,0.399024869,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5542012069444445
SLV,extensive,mg_abx_macrolides,1.593647839,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.213399776388889
GNQ,extensive,mg_abx_macrolides,0.352066356,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.48898105000000003
ERI,extensive,mg_abx_macrolides,0.320296541,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44485630694444445
EST,extensive,mg_abx_macrolides,0.140693598,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.195407775
ETH,extensive,mg_abx_macrolides,0.349108634,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.48487310277777773
FLK,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
FRO,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
FJI,extensive,mg_abx_macrolides,4.272510239,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.934041998611111
FIN,extensive,mg_abx_macrolides,0.033663593,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.046754990277777776
FRA,extensive,mg_abx_macrolides,0.448042186,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6222808138888889
GUF,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
PYF,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
GAB,extensive,mg_abx_macrolides,0.332652653,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4620175736111112
GMB,extensive,mg_abx_macrolides,0.33076714,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.45939880555555557
GEO,extensive,mg_abx_macrolides,1.164787291,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6177601263888888
DEU,extensive,mg_abx_macrolides,0.493813775,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6858524652777778
GHA,extensive,mg_abx_macrolides,0.310958445,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4318867291666667
GBZ,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
GRC,extensive,mg_abx_macrolides,0.512346905,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.7115929236111111
GRL,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
GRD,extensive,mg_abx_macrolides,1.626252357,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.258683829166667
GLP,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
GUM,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
GTM,extensive,mg_abx_macrolides,1.418621384,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9703074777777778
GIN,extensive,mg_abx_macrolides,0.350232915,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4864346041666667
GNB,extensive,mg_abx_macrolides,0.320529482,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4451798361111111
GUY,extensive,mg_abx_macrolides,1.763209232,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.448901711111111
HTI,extensive,mg_abx_macrolides,1.443534858,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.004909525
VAT,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
HND,extensive,mg_abx_macrolides,1.537327853,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.135177573611111
HUN,extensive,mg_abx_macrolides,0.506870159,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.7039863319444445
ISL,extensive,mg_abx_macrolides,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0
IND,extensive,mg_abx_macrolides,3.747156895,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.204384576388889
IDN,extensive,mg_abx_macrolides,3.921773844,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.446908116666667
IRN,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
IRQ,extensive,mg_abx_macrolides,0.797737054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1079681305555555
IRL,extensive,mg_abx_macrolides,0.246405377,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3422296902777778
ISR,extensive,mg_abx_macrolides,1.229136657,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.7071342458333334
ITA,extensive,mg_abx_macrolides,0.635104323,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.8820893375
JAM,extensive,mg_abx_macrolides,1.604820038,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.2289167194444444
JPN,extensive,mg_abx_macrolides,0.835193167,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1599905097222223
JOR,extensive,mg_abx_macrolides,0.797737054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1079681305555555
KAZ,extensive,mg_abx_macrolides,1.093428123,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5186501708333335
KEN,extensive,mg_abx_macrolides,0.30436063,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4227230972222223
KIR,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
KWT,extensive,mg_abx_macrolides,0.797737054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1079681305555555
KGZ,extensive,mg_abx_macrolides,1.158332536,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.608795188888889
LAO,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
LVA,extensive,mg_abx_macrolides,0.651798157,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.9052752180555556
LBN,extensive,mg_abx_macrolides,0.969581125,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.346640451388889
LSO,extensive,mg_abx_macrolides,0.324786078,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.451091775
LBR,extensive,mg_abx_macrolides,0.346838062,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.48171953055555555
LBY,extensive,mg_abx_macrolides,0.320296541,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44485630694444445
LIE,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
LTU,extensive,mg_abx_macrolides,0.189960202,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.2638336138888889
LUX,extensive,mg_abx_macrolides,0.056099082,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.07791539166666667
MDG,extensive,mg_abx_macrolides,0.302465056,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4200903555555556
MWI,extensive,mg_abx_macrolides,0.313120792,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.43488998888888886
MYS,extensive,mg_abx_macrolides,3.908081205,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.4278905625
MDV,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
MLI,extensive,mg_abx_macrolides,0.327625201,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.45503500138888886
MLT,extensive,mg_abx_macrolides,1.105470879,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5353762208333335
MHL,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
MTQ,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
MRT,extensive,mg_abx_macrolides,0.320296541,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44485630694444445
MUS,extensive,mg_abx_macrolides,0.398727369,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5537880125
MYT,extensive,mg_abx_macrolides,0.320296541,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44485630694444445
MEX,extensive,mg_abx_macrolides,1.322717154,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8371071583333334
FSM,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
MCO,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556
MNG,extensive,mg_abx_macrolides,3.817747672,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.302427322222222
MNE,extensive,mg_abx_macrolides,1.183633811,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.643935848611111
MSR,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
MAR,extensive,mg_abx_macrolides,0.414065548,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5750910388888889
MOZ,extensive,mg_abx_macrolides,0.31778239,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44136443055555563
MMR,extensive,mg_abx_macrolides,3.754808388,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.21501165
NAM,extensive,mg_abx_macrolides,0.313065526,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.43481323055555554
NRU,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
NPL,extensive,mg_abx_macrolides,3.771697478,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.238468719444445
NLD,extensive,mg_abx_macrolides,0.150644806,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.2092288972222222
ANT,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
NCL,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
NZL,extensive,mg_abx_macrolides,0.15702491,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.21809015277777777
NIC,extensive,mg_abx_macrolides,1.513112392,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.101544988888889
NER,extensive,mg_abx_macrolides,0.307377014,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.42691251944444447
NGA,extensive,mg_abx_macrolides,0.29689334,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4123518611111111
NIU,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
MNP,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
NOR,extensive,mg_abx_macrolides,0.001751584,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0024327555555555555
PSE,extensive,mg_abx_macrolides,0.797737054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1079681305555555
OMN,extensive,mg_abx_macrolides,0.797737054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.1079681305555555
PAK,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
PLW,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445
PAN,extensive,mg_abx_macrolides,1.474117614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0473855750000003
PNG,extensive,mg_abx_macrolides,4.062052342,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.64173936388889
PRY,extensive,mg_abx_macrolides,1.36695769,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8985523472222223
PER,extensive,mg_abx_macrolides,1.483026528,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0597590666666665
PHL,extensive,mg_abx_macrolides,3.736552791,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.189656654166667
POL,extensive,mg_abx_macrolides,1.564692399,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.1731838875
