item_index,item,footprint,footprint_type
Lithuania,Pigmeat,0.4981209832547346,kg_co2e
Lithuania,Poultry Meat,2.1003817385661674,kg_co2e
Luxembourg,Bovine Meat,27.393952205115298,kg_co2e
Luxembourg,Pigmeat,5.2816504637847235,kg_co2e
Luxembourg,Poultry Meat,3.5738784364891765,kg_co2e
Madagascar,Bovine Meat,53.979908736009186,kg_co2e
Madagascar,Mutton & Goat Meat,39.941729602571975,kg_co2e
Madagascar,Pigmeat,4.5029216886831,kg_co2e
Madagascar,Poultry Meat,3.378887521186212,kg_co2e
Malawi,Bovine Meat,66.07237045492018,kg_co2e
Malawi,Mutton & Goat Meat,41.33177620072318,kg_co2e
Malawi,Pigmeat,5.105334203349613,kg_co2e
Malawi,Poultry Meat,2.4604195755759166,kg_co2e
Malaysia,Bovine Meat,60.55861461116752,kg_co2e
Malaysia,Mutton & Goat Meat,36.70812413702225,kg_co2e
Malaysia,Pigmeat,5.665982183617395,kg_co2e
Malaysia,Poultry Meat,4.920981208765269,kg_co2e
Mali,Bovine Meat,54.0359748366853,kg_co2e
Mali,Mutton & Goat Meat,15.031405250426127,kg_co2e
Mali,Pigmeat,5.935102730181996,kg_co2e
Mali,Poultry Meat,6.657763772273457,kg_co2e
Malta,Bovine Meat,14.736823729454109,kg_co2e
Malta,Mutton & Goat Meat,6.905881057594718,kg_co2e
Malta,Pigmeat,6.2081564989325315,kg_co2e
Malta,Poultry Meat,2.1174825303032225,kg_co2e
Marshall Islands,Mutton & Goat Meat,8.416701454874453,kg_co2e
Martinique,Bovine Meat,44.2851318856512,kg_co2e
Martinique,Poultry Meat,2.6254546978945585,kg_co2e
Mauritania,Bovine Meat,74.69859960798952,kg_co2e
Mauritania,Mutton & Goat Meat,24.8598498458917,kg_co2e
Mauritania,Poultry Meat,2.9538682063207133,kg_co2e
Mauritius,Pigmeat,47.407877888314566,kg_co2e
Mayotte,Poultry Meat,1.3159536886629954,kg_co2e
Mexico,Bovine Meat,36.9601853008313,kg_co2e
Mexico,Mutton & Goat Meat,29.79682002425109,kg_co2e
Mexico,Pigmeat,4.322812950256157,kg_co2e
Mexico,Poultry Meat,1.8082538083071074,kg_co2e
Micronesia (Federated States of),Mutton & Goat Meat,27.53592715089591,kg_co2e
Micronesia (Federated States of),Pigmeat,0.0101174660438589,kg_co2e
Micronesia (Federated States of),Poultry Meat,2.073910832558026,kg_co2e
Mongolia,Bovine Meat,26.57872529790072,kg_co2e
Mongolia,Mutton & Goat Meat,22.246433429943192,kg_co2e
Mongolia,Pigmeat,3.5336627099430142,kg_co2e
Mongolia,Poultry Meat,2.0647320001128318,kg_co2e
Montenegro,Bovine Meat,17.38740310068419,kg_co2e
Montenegro,Mutton & Goat Meat,10.67423248088657,kg_co2e
Montenegro,Poultry Meat,2.5542517205890984,kg_co2e
Morocco,Bovine Meat,21.909796439431524,kg_co2e
Morocco,Mutton & Goat Meat,26.489910561325523,kg_co2e
Morocco,Pigmeat,4.812521342325135,kg_co2e
Morocco,Poultry Meat,2.1939612376699125,kg_co2e
Mozambique,Bovine Meat,33.582848591903115,kg_co2e
Mozambique,Mutton & Goat Meat,43.49151817121871,kg_co2e
Mozambique,Pigmeat,5.544091966763569,kg_co2e
Mozambique,Poultry Meat,2.788236679035633,kg_co2e
Myanmar,Bovine Meat,45.526048853097834,kg_co2e
Myanmar,Mutton & Goat Meat,24.28535894923592,kg_co2e
Myanmar,Pigmeat,5.225211827593088,kg_co2e
Myanmar,Poultry Meat,7.641190514874748,kg_co2e
Namibia,Bovine Meat,80.94158232052375,kg_co2e
