country_code,country,fbs_item_code,fbs_item,schar_freshwater_item,Aquaculture production (brackishwater),Aquaculture production (freshwater),Aquaculture production (marine),Capture production,mt_production_aqua,mt_production_total
180,Palau,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
180,Palau,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
181,Zimbabwe,2761.0,Freshwater Fish,catfish,0.0,5.5,0.0,11473.619999999999,5.5,11479.119999999999
181,Zimbabwe,2761.0,Freshwater Fish,diadromous_avg,0.0,38.9,0.0,0.0,38.9,38.9
181,Zimbabwe,2761.0,Freshwater Fish,tilapia,0.0,12450.87,0.0,5256.48,12450.87,17707.35
181,Zimbabwe,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
182,Réunion,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
182,Réunion,2761.0,Freshwater Fish,diadromous_avg,0.0,5.0,0.0,0.0,5.0,5.0
182,Réunion,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
182,Réunion,2761.0,Freshwater Fish,tilapia,0.0,5.0,0.0,0.0,5.0,5.0
182,Réunion,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,39.0,0.0,39.0
182,Réunion,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,2228.0,0.0,2228.0
182,Réunion,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,3.0,0.0,3.0
182,Réunion,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
182,Réunion,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
182,Réunion,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
183,Romania,2761.0,Freshwater Fish,catfish,0.0,257.53999999999996,0.0,478.67999999999995,257.53999999999996,736.2199999999999
183,Romania,2761.0,Freshwater Fish,diadromous_avg,0.0,2617.65,0.0,0.0,2617.65,2617.65
183,Romania,2761.0,Freshwater Fish,non_freshwater,0.0,9972.550000000001,0.0,3319.7,9972.550000000001,13292.25
183,Romania,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,72.58,0.0,72.58
183,Romania,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,79.05,0.0,79.05
183,Romania,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,4.2,0.0,4.2
183,Romania,2765.0,Crustaceans,non_freshwater,0.0,0.04,0.0,0.0,0.04,0.04
183,Romania,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
183,Romania,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,6973.19,0.0,6973.19
183,Romania,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
184,Rwanda,2761.0,Freshwater Fish,catfish,0.0,397.8,0.0,17700.0,397.8,18097.8
184,Rwanda,2761.0,Freshwater Fish,non_freshwater,0.0,2.2,0.0,110.2,2.2,112.4
184,Rwanda,2761.0,Freshwater Fish,tilapia,0.0,3450.0,0.0,3100.0,3450.0,6550.0
185,Russian Federation,2761.0,Freshwater Fish,catfish,0.0,3743.0,0.0,53501.0,3743.0,57244.0
185,Russian Federation,2761.0,Freshwater Fish,diadromous_avg,0.0,50029.0,32400.0,540668.0,82429.0,623097.0
185,Russian Federation,2761.0,Freshwater Fish,non_freshwater,0.0,129691.0,0.0,128513.0,129691.0,258204.0
185,Russian Federation,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
185,Russian Federation,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,2769209.9,0.0,2769209.9
185,Russian Federation,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1068905.8599999999,0.0,1068905.8599999999
185,Russian Federation,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,337.0,0.0,337.0
185,Russian Federation,2765.0,Crustaceans,non_freshwater,0.0,142.0,0.0,141140.0,142.0,141282.0
185,Russian Federation,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,98228.0,0.0,98228.0
185,Russian Federation,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,16799.0,23299.0,16799.0,40098.0
185,Russian Federation,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,172.0,4744.0,19284.0,4916.0,24200.0
185,Russian Federation,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,10573.0,8971.0,10573.0,19544.0
187,"Saint Helena, Ascension and Tristan da Cunha",2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
187,"Saint Helena, Ascension and Tristan da Cunha",2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,15.0,0.0,15.0
187,"Saint Helena, Ascension and Tristan da Cunha",2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,355.0,0.0,355.0
187,"Saint Helena, Ascension and Tristan da Cunha",2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,60.0,0.0,60.0
187,"Saint Helena, Ascension and Tristan da Cunha",2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,392.68,0.0,392.68
187,"Saint Helena, Ascension and Tristan da Cunha",2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,10.39,0.0,10.39
188,Saint Kitts and Nevis,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
188,Saint Kitts and Nevis,2761.0,Freshwater Fish,tilapia,1.0,0.0,0.0,0.0,1.0,1.0
188,Saint Kitts and Nevis,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,193.0,0.0,193.0
188,Saint Kitts and Nevis,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,95.0,0.0,95.0
188,Saint Kitts and Nevis,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2.0,0.0,2.0
188,Saint Kitts and Nevis,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,25.0,0.0,25.0
188,Saint Kitts and Nevis,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
188,Saint Kitts and Nevis,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,340.0,0.0,340.0
188,Saint Kitts and Nevis,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
189,Saint Lucia,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
189,Saint Lucia,2761.0,Freshwater Fish,tilapia,0.0,13.81,0.0,0.0,13.81,13.81
189,Saint Lucia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,42.26,0.0,42.26
189,Saint Lucia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1004.51,0.0,1004.51
189,Saint Lucia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,419.61,0.0,419.61
189,Saint Lucia,2765.0,Crustaceans,non_freshwater,0.0,3.41,0.0,13.5,3.41,16.91
189,Saint Lucia,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,365.22,0.0,365.22
189,Saint Lucia,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,102.5,0.0,102.5,102.5
190,Saint Pierre and Miquelon,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
190,Saint Pierre and Miquelon,2761.0,Freshwater Fish,diadromous_avg,0.0,0.0,0.0,0.0,0.0,0.0
190,Saint Pierre and Miquelon,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,476.0,0.0,476.0
190,Saint Pierre and Miquelon,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,234.0,0.0,234.0
190,Saint Pierre and Miquelon,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,24.0,0.0,24.0
190,Saint Pierre and Miquelon,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,150.0,0.0,150.0
190,Saint Pierre and Miquelon,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
190,Saint Pierre and Miquelon,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,87.0,0.0,87.0
190,Saint Pierre and Miquelon,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,2359.0,0.0,2359.0
191,Saint Vincent and the Grenadines,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
191,Saint Vincent and the Grenadines,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,74.0,0.0,74.0
191,Saint Vincent and the Grenadines,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1346.0,0.0,1346.0
191,Saint Vincent and the Grenadines,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,6.0,0.0,6.0
191,Saint Vincent and the Grenadines,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,49.0,0.0,49.0
191,Saint Vincent and the Grenadines,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
191,Saint Vincent and the Grenadines,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,285.0,0.0,285.0
191,Saint Vincent and the Grenadines,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
191,Saint Vincent and the Grenadines,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
192,San Marino,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
193,Sao Tome and Principe,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
193,Sao Tome and Principe,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,2458.3,0.0,2458.3
193,Sao Tome and Principe,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,2517.96,0.0,2517.96
193,Sao Tome and Principe,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1107.92,0.0,1107.92
193,Sao Tome and Principe,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
193,Sao Tome and Principe,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,33.28,0.0,33.28
193,Sao Tome and Principe,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,67.85,0.0,67.85
194,Saudi Arabia,2761.0,Freshwater Fish,catfish,0.0,155.0,0.0,0.0,155.0,155.0
194,Saudi Arabia,2761.0,Freshwater Fish,non_freshwater,0.0,10.0,4100.0,44.17,4110.0,4154.17
194,Saudi Arabia,2761.0,Freshwater Fish,tilapia,300.0,8700.0,0.0,0.0,9000.0,9000.0
194,Saudi Arabia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,1300.0,30177.2,1300.0,31477.2
194,Saudi Arabia,2763.0,Pelagic Fish,non_freshwater,0.0,35.0,0.0,22553.91,35.0,22588.91
194,Saudi Arabia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1111.0,0.0,1111.0
194,Saudi Arabia,2765.0,Crustaceans,non_freshwater,60800.0,0.0,0.0,12209.62,60800.0,73009.62
194,Saudi Arabia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,1431.9,0.0,1431.9
194,Saudi Arabia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
195,Senegal,2761.0,Freshwater Fish,catfish,0.0,31.0,0.0,27453.34,31.0,27484.34
195,Senegal,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,686.33,0.0,686.33
195,Senegal,2761.0,Freshwater Fish,tilapia,95.0,198.0,0.0,4093.4199999999996,293.0,4386.42
195,Senegal,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,62185.44,0.0,62185.44
195,Senegal,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,381815.23,0.0,381815.23
195,Senegal,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,9063.59,0.0,9063.59
195,Senegal,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,5442.389999999999,0.0,5442.389999999999
195,Senegal,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,12463.49,0.0,12463.49
195,Senegal,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,686.0,10335.92,686.0,11021.92
195,Senegal,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
196,Seychelles,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
196,Seychelles,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,2810.0,0.0,2810.0
196,Seychelles,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,129432.0,0.0,129432.0
196,Seychelles,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2710.0,0.0,2710.0
196,Seychelles,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,95.0,0.0,95.0
196,Seychelles,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,40.0,0.0,40.0
196,Seychelles,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,345.0,0.0,345.0
197,Sierra Leone,2761.0,Freshwater Fish,catfish,0.0,5.0,0.0,2100.0,5.0,2105.0
197,Sierra Leone,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,7630.0,0.0,7630.0
197,Sierra Leone,2761.0,Freshwater Fish,tilapia,0.0,80.0,0.0,0.0,80.0,80.0
197,Sierra Leone,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,52317.0,0.0,52317.0
197,Sierra Leone,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,126792.0,0.0,126792.0
197,Sierra Leone,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,11250.0,0.0,11250.0
197,Sierra Leone,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1415.0,0.0,1415.0
197,Sierra Leone,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,121.0,0.0,121.0
197,Sierra Leone,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,475.0,0.0,475.0
198,Slovenia,2761.0,Freshwater Fish,catfish,0.0,114.6,0.0,23.0,114.6,137.6
198,Slovenia,2761.0,Freshwater Fish,diadromous_avg,0.0,942.1,0.0,27.0,942.1,969.1
198,Slovenia,2761.0,Freshwater Fish,non_freshwater,0.0,172.9,0.0,96.0,172.9,268.9
198,Slovenia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,80.0,88.0,80.0,168.0
198,Slovenia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,9.0,0.0,9.0
198,Slovenia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,5.0,0.0,5.0
198,Slovenia,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
198,Slovenia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,30.0,0.0,30.0
198,Slovenia,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,834.3,1.0,834.3,835.3
198,Slovenia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,1.36,0.0,1.36
199,Slovakia,2761.0,Freshwater Fish,catfish,0.0,934.32,0.0,187.0,934.32,1121.3200000000002
199,Slovakia,2761.0,Freshwater Fish,diadromous_avg,0.0,999.24,0.0,66.0,999.24,1065.24
199,Slovakia,2761.0,Freshwater Fish,non_freshwater,0.0,753.98,0.0,1612.0,753.98,2365.98
200,Singapore,2761.0,Freshwater Fish,catfish,0.0,397.45,0.0,0.0,397.45,397.45
200,Singapore,2761.0,Freshwater Fish,non_freshwater,50.44,6.68,2768.32,45.95,2825.44,2871.39
200,Singapore,2761.0,Freshwater Fish,tilapia,0.0,75.5,113.49,0.0,188.99,188.99
200,Singapore,2762.0,Demersal Fish,non_freshwater,189.34,0.0,977.75,572.08,1167.09,1739.17
200,Singapore,2763.0,Pelagic Fish,non_freshwater,1.14,0.0,112.17999999999999,329.52,113.32,442.84
200,Singapore,2764.0,"Marine Fish, Other",non_freshwater,1.02,0.0,14.35,150.74,15.37,166.11
200,Singapore,2765.0,Crustaceans,non_freshwater,126.39,11.379999999999999,57.44,247.26999999999998,195.21,442.48
200,Singapore,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,72.13,0.0,72.13
200,Singapore,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,405.05,0.0,405.05,405.05
200,Singapore,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,523.47,0.0,0.0,523.47,523.47
201,Somalia,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,200.0,0.0,200.0
201,Somalia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,28700.0,0.0,28700.0
201,Somalia,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,500.0,0.0,500.0
201,Somalia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,600.0,0.0,600.0
202,South Africa,2761.0,Freshwater Fish,catfish,0.0,60.0,0.0,900.0,60.0,960.0
202,South Africa,2761.0,Freshwater Fish,diadromous_avg,0.0,1550.0,20.1,0.0,1570.1,1570.1
202,South Africa,2761.0,Freshwater Fish,non_freshwater,0.0,7.1,0.0,0.0,7.1,7.1
202,South Africa,2761.0,Freshwater Fish,tilapia,0.0,460.0,0.0,0.0,460.0,460.0
202,South Africa,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,139882.50999999998,0.0,139882.50999999998
202,South Africa,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,280144.88,0.0,280144.88
202,South Africa,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,9340.230000000001,0.0,9340.230000000001
202,South Africa,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1972.03,0.0,1972.03
202,South Africa,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,8117.57,0.0,8117.57
202,South Africa,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,5092.72,52.67,5092.72,5145.39
202,South Africa,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
202,South Africa,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,2154.54,9000.0,2154.54,11154.54
203,Spain,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,2650.0,0.0,2650.0
203,Spain,2761.0,Freshwater Fish,diadromous_avg,0.0,16978.26,11.61,1852.24,16989.87,18842.11
203,Spain,2761.0,Freshwater Fish,non_freshwater,0.0,502.89,10.0,239.61,512.89,752.5
203,Spain,2761.0,Freshwater Fish,tilapia,0.0,1.92,0.0,0.0,1.92,1.92
203,Spain,2762.0,Demersal Fish,non_freshwater,2610.6000000000004,0.0,48692.57,298663.27,51303.17,349966.44
203,Spain,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,8125.7300000000005,527192.42,8125.7300000000005,535318.15
203,Spain,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,908.0699999999999,0.0,908.0699999999999
203,Spain,2765.0,Crustaceans,non_freshwater,180.76,1.5,2.48,14696.62,184.73999999999998,14881.36
203,Spain,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.81,24387.98,0.81,24388.79
203,Spain,2767.0,"Molluscs, Other",non_freshwater,1083.47,0.0,229689.67,8255.74,230773.14,239028.88
203,Spain,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,822.84,0.0,822.84
203,Spain,2775.0,Aquatic Plants,non_freshwater,5.78,0.92,1.74,3152.29,8.44,3160.73
205,Western Sahara,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
205,Western Sahara,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
205,Western Sahara,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
206,Sudan (former),2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
206,Sudan (former),2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
206,Sudan (former),2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
206,Sudan (former),2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
206,Sudan (former),2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
206,Sudan (former),2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
206,Sudan (former),2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
207,Suriname,2761.0,Freshwater Fish,catfish,0.0,75.0,0.0,850.0,75.0,925.0
207,Suriname,2761.0,Freshwater Fish,tilapia,5.0,0.0,0.0,0.0,5.0,5.0
207,Suriname,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,383.0,0.0,383.0
207,Suriname,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,5680.0,0.0,5680.0
207,Suriname,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,23777.0,0.0,23777.0
207,Suriname,2765.0,Crustaceans,non_freshwater,30.0,0.0,0.0,6761.0,30.0,6791.0
208,Tajikistan,2761.0,Freshwater Fish,catfish,0.0,31.0,0.0,1177.96,31.0,1208.96
208,Tajikistan,2761.0,Freshwater Fish,diadromous_avg,0.0,17.0,0.0,0.0,17.0,17.0
208,Tajikistan,2761.0,Freshwater Fish,non_freshwater,0.0,688.0,0.0,538.37,688.0,1226.37
209,Eswatini,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,65.0,0.0,65.0
209,Eswatini,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
209,Eswatini,2761.0,Freshwater Fish,tilapia,0.0,100.0,0.0,0.0,100.0,100.0
209,Eswatini,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
210,Sweden,2761.0,Freshwater Fish,catfish,0.0,65.0,0.0,4016.0,65.0,4081.0
210,Sweden,2761.0,Freshwater Fish,diadromous_avg,0.0,7922.0,1518.0,2386.0,9440.0,11826.0
210,Sweden,2761.0,Freshwater Fish,non_freshwater,0.0,97.0,0.0,969.0,97.0,1066.0
210,Sweden,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,16649.0,0.0,16649.0
210,Sweden,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,156382.0,0.0,156382.0
210,Sweden,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,4.0,0.0,4.0
210,Sweden,2765.0,Crustaceans,non_freshwater,0.0,0.3,0.0,3899.0,0.3,3899.3
210,Sweden,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,9.0,0.0,9.0
210,Sweden,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,1900.0,23.0,1900.0,1923.0
211,Switzerland,2761.0,Freshwater Fish,catfish,0.0,527.2,0.0,581.63,527.2,1108.83
211,Switzerland,2761.0,Freshwater Fish,diadromous_avg,0.0,1279.4,159.4,617.0600000000001,1438.8000000000002,2055.86
211,Switzerland,2761.0,Freshwater Fish,non_freshwater,0.0,52.1,0.0,172.85,52.1,224.95
211,Switzerland,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
211,Switzerland,2765.0,Crustaceans,non_freshwater,0.0,0.0,30.0,10.8,30.0,40.8
212,Syrian Arab Republic,2761.0,Freshwater Fish,catfish,0.0,500.0,0.0,2500.0,500.0,3000.0
212,Syrian Arab Republic,2761.0,Freshwater Fish,non_freshwater,0.0,955.0,0.0,0.0,955.0,955.0
212,Syrian Arab Republic,2761.0,Freshwater Fish,tilapia,0.0,800.0,0.0,0.0,800.0,800.0
212,Syrian Arab Republic,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,565.0,0.0,565.0
212,Syrian Arab Republic,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,760.0,0.0,760.0
212,Syrian Arab Republic,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,145.0,0.0,145.0
212,Syrian Arab Republic,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,70.0,0.0,70.0
212,Syrian Arab Republic,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,40.0,0.0,40.0
212,Syrian Arab Republic,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
213,Turkmenistan,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,69.0,0.0,69.0
213,Turkmenistan,2761.0,Freshwater Fish,non_freshwater,0.0,90.0,0.0,14930.0,90.0,15020.0
213,Turkmenistan,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
213,Turkmenistan,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
214,"China, Taiwan Province of",2761.0,Freshwater Fish,catfish,0.0,2991.74,0.0,2.0,2991.74,2993.74
214,"China, Taiwan Province of",2761.0,Freshwater Fish,diadromous_avg,0.0,2014.65,0.0,0.0,2014.65,2014.65
214,"China, Taiwan Province of",2761.0,Freshwater Fish,non_freshwater,36771.4,46520.63,33.62,211.0,83325.65,83536.65
214,"China, Taiwan Province of",2761.0,Freshwater Fish,tilapia,7508.9,57031.02,0.0,1.0,64539.92,64540.92
214,"China, Taiwan Province of",2762.0,Demersal Fish,non_freshwater,35826.05,2785.42,580.93,50351.0,39192.4,89543.4
214,"China, Taiwan Province of",2763.0,Pelagic Fish,non_freshwater,1132.4099999999999,0.0,1976.81,625842.0,3109.22,628951.22
214,"China, Taiwan Province of",2764.0,"Marine Fish, Other",non_freshwater,1038.1,1296.9,7.5,20790.0,2342.5,23132.5
214,"China, Taiwan Province of",2765.0,Crustaceans,non_freshwater,6123.99,11497.16,0.0,6918.0,17621.15,24539.15
214,"China, Taiwan Province of",2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,44902.0,0.0,44902.0
214,"China, Taiwan Province of",2767.0,"Molluscs, Other",non_freshwater,49548.07,4260.4,19691.13,1030.0,73499.6,74529.6
214,"China, Taiwan Province of",2769.0,"Aquatic Animals, Others",non_freshwater,0.0,2862.0,0.0,4.94,2862.0,2866.94
214,"China, Taiwan Province of",2775.0,Aquatic Plants,non_freshwater,975.99,0.0,10.08,302.48,986.07,1288.5500000000002
215,United Republic of Tanzania,2761.0,Freshwater Fish,catfish,0.0,787.52,0.0,180068.0,787.52,180855.52
215,United Republic of Tanzania,2761.0,Freshwater Fish,diadromous_avg,0.0,0.0,0.0,0.0,0.0,0.0
215,United Republic of Tanzania,2761.0,Freshwater Fish,non_freshwater,23.88,0.0,0.0,142348.0,23.88,142371.88
215,United Republic of Tanzania,2761.0,Freshwater Fish,tilapia,0.0,15416.6,0.0,61940.0,15416.6,77356.6
215,United Republic of Tanzania,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,37338.0,0.0,37338.0
215,United Republic of Tanzania,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,37765.0,0.0,37765.0
215,United Republic of Tanzania,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,117.0,0.0,117.0
215,United Republic of Tanzania,2765.0,Crustaceans,non_freshwater,336.4,0.0,0.0,5145.0,336.4,5481.4
215,United Republic of Tanzania,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,6122.0,0.0,6122.0
